Slip Angle,Lateral Force,Normal Force
0.027,-1053.67,-1127.52
0.028,-1080.59,-1124.86
0.028,-1106.8,-1122.64
0.029,-1127.42,-1118.43
0.029,-1147.41,-1116.33
0.03,-1162.54,-1117.55
0.031,-1179.1,-1119.84
0.031,-1194.94,-1122.63
0.032,-1215.66,-1122.87
0.033,-1239.1,-1123.4
0.034,-1263.92,-1122.96
0.034,-1289.51,-1122.53
0.035,-1316.48,-1123.15
0.036,-1339.91,-1122.14
0.037,-1360.59,-1117.09
0.037,-1378.49,-1114.29
0.038,-1392.2,-1111.96
0.039,-1402.56,-1116.16
0.04,-1417.04,-1116.09
0.04,-1433.63,-1117.19
0.041,-1452.23,-1116.15
0.042,-1473.61,-1114.88
0.042,-1497.79,-1116.55
0.043,-1520.52,-1112.6
0.044,-1541.29,-1112.38
0.044,-1559.8,-1107.84
0.045,-1572.18,-1102.37
0.045,-1582.5,-1095.9
0.046,-1590.02,-1097.04
0.047,-1599.03,-1097.97
0.047,-1610.01,-1099.26
0.048,-1625.96,-1100.14
0.049,-1645.27,-1099.24
0.05,-1663.91,-1100.86
0.05,-1684.63,-1101.01
0.051,-1703.28,-1097.12
0.052,-1719.07,-1096.85
0.052,-1732.86,-1091.29
0.053,-1741.84,-1089.16
0.054,-1748.67,-1087.63
0.055,-1757.64,-1088.31
0.056,-1770.01,-1085.47
0.056,-1785.22,-1087.24
0.057,-1802.42,-1085.37
0.058,-1822.43,-1085.28
0.059,-1841.09,-1084.2
0.059,-1860.4,-1081.43
0.06,-1877.02,-1082.52
0.06,-1887.96,-1078.22
0.061,-1896.26,-1076.02
0.062,-1899.65,-1078.72
0.062,-1903.1,-1079.24
0.063,-1908.62,-1079.7
0.064,-1917.54,-1081.27
0.064,-1930.66,-1077.66
0.065,-1946.54,-1075.67
0.066,-1961.74,-1079.33
0.066,-1978.33,-1077.89
0.067,-1994.84,-1079.99
0.068,-2004.55,-1075.63
0.069,-2011.42,-1074.79
0.069,-2014.18,-1074.77
0.07,-2015.46,-1077.4
0.071,-2018.86,-1075.94
0.071,-2029.25,-1076.64
0.072,-2043.07,-1078.32
0.073,-2059.6,-1079.47
0.073,-2076.84,-1081.44
0.074,-2096.24,-1082.9
0.075,-2114.24,-1082.95
0.075,-2128.04,-1082.04
0.076,-2136.26,-1080.78
0.077,-2140.43,-1077.12
0.078,-2141.76,-1078.57
0.078,-2145.79,-1078.45
0.079,-2154.09,-1080.9
0.08,-2166.56,-1080.67
0.081,-2182.39,-1082.77
0.081,-2200.43,-1086.57
0.082,-2217.77,-1088.59
0.083,-2233,-1089.61
0.083,-2244.62,-1089.72
0.084,-2249.38,-1088.67
0.085,-2250.77,-1087.37
0.086,-2250.02,-1084.31
0.086,-2253.5,-1085.52
0.087,-2260.41,-1085.16
0.088,-2273.49,-1087.06
0.088,-2290.09,-1085.34
0.089,-2305.93,-1087.67
0.09,-2320.51,-1091.81
0.09,-2336.35,-1089.43
0.091,-2348.07,-1090.4
0.092,-2352.21,-1092.81
0.092,-2354.3,-1087.48
0.093,-2352.85,-1085.92
0.094,-2352.84,-1082.91
0.095,-2359.75,-1081.69
0.095,-2372.19,-1081.17
0.096,-2385.95,-1079.72
0.097,-2399.11,-1083.47
0.097,-2410.85,-1087.77
0.098,-2421.17,-1090.34
0.099,-2431.57,-1090.4
0.099,-2439.16,-1092.84
0.1,-2441.19,-1088.44
0.101,-2441.82,-1089.59
0.101,-2442.5,-1087.49
0.102,-2446.6,-1087.97
0.103,-2456.93,-1085.98
0.104,-2470.79,-1084.28
0.104,-2486.69,-1086.69
0.105,-2500.54,-1085.09
0.106,-2512.98,-1087.98
0.106,-2520.62,-1090.32
0.107,-2525.43,-1090.29
0.108,-2523.96,-1090.32
0.108,-2522.57,-1089.05
0.109,-2519.07,-1088.61
0.11,-2522.5,-1088.05
0.111,-2530.8,-1086.21
0.111,-2540.47,-1086.16
0.112,-2553.6,-1090.56
0.113,-2565.35,-1091.9
0.113,-2575.05,-1093.11
0.114,-2586.08,-1097.54
0.115,-2593.03,-1095.83
0.116,-2596.43,-1096.59
0.116,-2593.72,-1098.04
0.117,-2590.22,-1096.24
0.118,-2590.84,-1094.23
0.118,-2597.03,-1092.97
0.119,-2603.93,-1091.19
0.12,-2613.58,-1092.94
0.12,-2621.2,-1097.17
0.121,-2628.14,-1100.54
0.122,-2635.81,-1102.91
0.122,-2642.75,-1105.49
0.123,-2644.05,-1105.16
0.124,-2641.3,-1102.03
0.124,-2638.47,-1101.48
0.125,-2639.19,-1096.89
0.126,-2641.18,-1098.56
0.127,-2646.01,-1097.41
0.127,-2649.47,-1096.87
0.128,-2652.26,-1100.57
0.129,-2657.8,-1104.87
0.129,-2662.72,-1107.54
0.13,-2667.51,-1110.34
0.131,-2670.3,-1108.38
0.132,-2666.82,-1107.25
0.132,-2660.56,-1106.89
0.133,-2657.81,-1101.91
0.133,-2659.07,-1100.21
0.134,-2659.8,-1100.37
0.135,-2660.51,-1100.47
0.136,-2660.56,-1099.81
0.136,-2661.19,-1100.93
0.137,-2663.33,-1103.89
0.138,-2668.86,-1103.08
0.138,-2670.98,-1107.66
0.139,-2668.17,-1106.44
0.14,-2664.02,-1104.2
0.141,-2659.17,-1102.78
0.141,-2657.72,-1100.47
0.142,-2656.97,-1097.89
0.143,-2657.66,-1096.09
0.143,-2657.75,-1097.68
0.144,-2657.73,-1101.26
0.145,-2660.48,-1102.16
0.145,-2664.69,-1104.87
0.146,-2668.17,-1107.24
0.147,-2667.51,-1111.38
0.148,-2662.65,-1109.17
0.148,-2661.22,-1105.29
0.149,-2662.58,-1101.46
0.15,-2666,-1102.78
0.15,-2666.62,-1100.15
0.151,-2663.93,-1100.54
0.152,-2660.5,-1101.32
0.152,-2657.79,-1104.23
0.153,-2655.69,-1108.66
0.154,-2652.31,-1114.1
0.154,-2650.26,-1114.86
0.155,-2644.72,-1115.11
0.156,-2643.33,-1115.1
0.157,-2650.23,-1111.9
0.157,-2659.83,-1108.01
0.158,-2668.11,-1105.74
0.159,-2672.23,-1104.93
0.159,-2674.28,-1105.23
0.16,-2674.98,-1109.15
0.161,-2681.27,-1111.82
0.162,-2687.54,-1114.82
0.162,-2695.12,-1116.81
0.163,-2695.77,-1118.34
0.164,-2693.65,-1114.43
0.164,-2690.87,-1108.64
0.165,-2685.96,-1103.47
0.166,-2681.8,-1102.04
0.166,-2677.72,-1101.64
0.167,-2673.56,-1101.47
0.168,-2672.17,-1104.73
0.168,-2676.43,-1105.97
0.169,-2680.58,-1114.38
0.17,-2686.8,-1117.58
0.171,-2690.26,-1118.29
0.171,-2690.24,-1117.8
0.172,-2690.87,-1113.88
0.173,-2692.94,-1108.57
0.173,-2693.62,-1106.23
0.174,-2690.07,-1103.14
0.175,-2686.61,-1105.78
0.175,-2686.65,-1105.33
0.176,-2688.8,-1111.2
0.177,-2695.76,-1114.12
0.177,-2702.68,-1119.48
0.178,-2704.7,-1119.76
0.179,-2701.95,-1119.57
0.18,-2697.09,-1116.41
0.18,-2693.68,-1112.73
0.181,-2693.56,-1110.1
0.182,-2695.74,-1108.93
0.182,-2693.61,-1107.6
0.183,-2690.84,-1110.19
0.184,-2690.86,-1111.38
0.184,-2690.89,-1115.27
0.185,-2690.24,-1117.84
0.186,-2690.24,-1122.07
0.187,-2684.05,-1122.11
0.187,-2681.31,-1120.09
0.188,-2679.83,-1115.42
0.189,-2679.85,-1112.12
0.189,-2679.75,-1109.74
0.19,-2677.02,-1107.97
0.191,-2673.58,-1107.94
0.191,-2671.55,-1109.6
0.192,-2668.07,-1113.23
0.193,-2665.34,-1116.8
0.194,-2661.96,-1120.15
0.194,-2654.37,-1123.53
0.195,-2647.48,-1120.23
0.196,-2641.24,-1119.33
0.197,-2641.25,-1115.6
0.197,-2641.18,-1113.94
0.198,-2643.22,-1109.05
0.199,-2643.21,-1109.97
0.199,-2640.43,-1109.43
0.2,-2637.01,-1111.44
0.201,-2634.27,-1113.71
0.201,-2633.61,-1117.04
0.202,-2630.95,-1121.46
0.203,-2626.09,-1120.95
0.203,-2622.64,-1120.85
0.204,-2623.94,-1117.26
0.204,-2629.45,-1116.23
0.205,-2631.34,-1113.91
0.205,-2632.03,-1115.54
0.205,-2634.86,-1116.88
0.206,-2640.48,-1117.53
0.206,-2639.83,-1119.11
0.206,-2639.23,-1121.54
0.206,-2637.16,-1123.2
0.206,-2628.13,-1127.06
0.206,-2621.93,-1125.66
0.214,-2620.46,-1126.3
0.214,-2626.64,-1125.39
0.214,-2632.2,-1122.73
0.214,-2634.97,-1124.43
0.214,-2634.34,-1126.12
0.214,-2633.05,-1127.6
0.213,-2631.03,-1128.47
0.213,-2632.4,-1133.09
0.213,-2635.14,-1133.55
0.213,-2634.45,-1132.96
0.213,-2635.81,-1130.05
0.213,-2642.73,-1128.72
0.213,-2648.88,-1124.17
0.213,-2652.97,-1123.4
0.213,-2650.24,-1121.03
0.213,-2643.96,-1118.62
0.212,-2637.77,-1118.08
0.212,-2632.96,-1118.75
0.212,-2632.24,-1120.68
0.211,-2630.8,-1122.1
0.211,-2632.17,-1125.94
0.21,-2634.26,-1123.21
0.209,-2641.13,-1121.35
0.209,-2650.1,-1117.7
0.208,-2654.28,-1117.57
0.207,-2653.59,-1118.59
0.206,-2648.12,-1119.4
0.206,-2640.49,-1118.34
0.205,-2634.29,-1119.14
0.204,-2634.31,-1121.37
0.203,-2639.17,-1123.83
0.202,-2642.69,-1126.98
0.201,-2648.19,-1124.83
0.201,-2655.14,-1122.89
0.2,-2664.79,-1121.69
0.199,-2671.01,-1120.09
0.199,-2668.9,-1117.02
0.198,-2662.61,-1115.95
0.197,-2653.6,-1115.91
0.197,-2646.02,-1119.03
0.196,-2646.03,-1116.19
0.196,-2650.91,-1122.13
0.195,-2655.11,-1125.78
0.195,-2662.06,-1126.73
0.194,-2668.28,-1123.48
0.193,-2672.4,-1123.05
0.193,-2673.72,-1116.06
0.192,-2670.17,-1113.13
0.191,-2661.18,-1112.76
0.191,-2652.78,-1111.13
0.19,-2647.94,-1112.47
0.189,-2648.73,-1113.21
0.189,-2654.99,-1118.43
0.188,-2665.47,-1122.1
0.187,-2668.89,-1123.54
0.186,-2666.19,-1124.07
0.186,-2661.98,-1120.11
0.185,-2656.47,-1115.21
0.184,-2650.82,-1114.06
0.183,-2645.3,-1110.46
0.183,-2639.75,-1109.04
0.182,-2637.7,-1111.02
0.181,-2641.2,-1113.06
0.181,-2649.62,-1116.76
0.18,-2661.43,-1121.18
0.179,-2664.19,-1122.06
0.179,-2657.94,-1120.65
0.178,-2650.94,-1119.06
0.177,-2646.77,-1114.34
0.177,-2643.26,-1110.22
0.176,-2643.19,-1106.63
0.175,-2641.76,-1106.66
0.175,-2642.5,-1109.45
0.174,-2645.37,-1115.15
0.173,-2649.53,-1115.06
0.173,-2655.17,-1119.91
0.172,-2655.88,-1122.01
0.171,-2651.71,-1120.42
0.17,-2643.39,-1120.15
0.17,-2637.1,-1116.21
0.169,-2633.61,-1113.37
0.168,-2631.51,-1114.77
0.167,-2630.17,-1113.04
0.167,-2627.42,-1116.55
0.166,-2628.86,-1117.6
0.165,-2633.06,-1120.94
0.164,-2640.67,-1124.89
0.164,-2646.28,-1127.36
0.163,-2645.57,-1128.8
0.162,-2641.37,-1125.96
0.162,-2635.78,-1124.97
0.161,-2633.71,-1122.49
0.161,-2633.65,-1117.06
0.16,-2633.66,-1118.2
0.159,-2632.92,-1117.91
0.159,-2635.06,-1123.62
0.158,-2638.58,-1123.59
0.157,-2642.73,-1128.53
0.157,-2646.24,-1126.77
0.156,-2645.51,-1127.33
0.155,-2638.62,-1125.91
0.154,-2628.93,-1122.72
0.154,-2624.05,-1118.25
0.153,-2622.65,-1118.47
0.152,-2624.07,-1117.49
0.152,-2626.82,-1118.79
0.151,-2626.84,-1121.78
0.15,-2628.94,-1123.79
0.149,-2628.27,-1127.99
0.149,-2631.76,-1130.53
0.148,-2632.48,-1133.83
0.147,-2629.72,-1130.18
0.146,-2624.88,-1130.96
0.146,-2620.73,-1129.11
0.145,-2617.25,-1126.09
0.144,-2617.92,-1125.89
0.144,-2617.86,-1123.75
0.143,-2616.5,-1124.62
0.143,-2618.65,-1127.05
0.142,-2620.02,-1132.73
0.141,-2622.82,-1133.47
0.141,-2624.22,-1135.45
0.14,-2622.83,-1135.89
0.139,-2617.99,-1135.26
0.138,-2611.04,-1132.81
0.138,-2604.81,-1131.84
0.137,-2602.03,-1129.15
0.136,-2602.02,-1129.33
0.135,-2600.69,-1130.61
0.135,-2602.06,-1130.52
0.134,-2603.54,-1135.38
0.133,-2604.91,-1138.65
0.132,-2606.32,-1141.19
0.132,-2604.95,-1141.1
0.131,-2600.09,-1138.24
0.13,-2593.17,-1137.62
0.13,-2584.91,-1134.75
0.129,-2580.09,-1133.69
0.128,-2577.27,-1132.24
0.128,-2573.8,-1130.34
0.127,-2569.67,-1134.01
0.126,-2566.94,-1133.87
0.126,-2567.68,-1137.23
0.125,-2567.02,-1141.68
0.124,-2566.37,-1141.2
0.124,-2560.05,-1140.41
0.123,-2550.4,-1138.55
0.122,-2541.42,-1136.19
0.122,-2535.16,-1133.61
0.121,-2532.44,-1131.23
0.12,-2527.6,-1130.36
0.119,-2522.08,-1131.21
0.119,-2518.68,-1136.27
0.118,-2515.22,-1138.02
0.117,-2514.62,-1141.85
0.117,-2513.96,-1140.54
0.116,-2508.37,-1140.81
0.115,-2500.72,-1139.53
0.114,-2489.01,-1139.36
0.114,-2480.04,-1137.02
0.113,-2473.85,-1136.56
0.112,-2466.31,-1133.9
0.112,-2459.33,-1135.63
0.111,-2453.14,-1135.63
0.11,-2449.07,-1139.17
0.11,-2445.67,-1140.74
0.109,-2444.99,-1144.33
0.108,-2440.15,-1143.2
0.108,-2433.88,-1140.46
0.107,-2422.87,-1137.75
0.106,-2411.09,-1136.74
0.106,-2402.12,-1137.97
0.105,-2395.89,-1134.99
0.104,-2389.04,-1136.4
0.104,-2385.61,-1137.54
0.103,-2380.72,-1138.81
0.102,-2378.69,-1141.63
0.101,-2376.71,-1144.1
0.1,-2373.25,-1142.25
0.1,-2364.23,-1139.63
0.099,-2353.22,-1138.97
0.099,-2340.09,-1138.56
0.098,-2327.65,-1133.58
0.097,-2317.25,-1131.75
0.096,-2310.36,-1133.44
0.096,-2304.84,-1134.72
0.095,-2299.33,-1136.05
0.094,-2296.64,-1139.21
0.093,-2297.34,-1140.66
0.093,-2295.32,-1140.63
0.092,-2290.47,-1139.86
0.091,-2279.45,-1137.6
0.091,-2267,-1134.73
0.09,-2253.79,-1133.58
0.09,-2241.42,-1134.04
0.089,-2234.51,-1136.64
0.088,-2228.29,-1136.34
0.087,-2225.62,-1136.24
0.087,-2222.82,-1139.08
0.086,-2222.91,-1140.58
0.085,-2221.54,-1138.51
0.084,-2214.67,-1138.63
0.084,-2203.52,-1135.74
0.083,-2188.34,-1133.09
0.082,-2174.51,-1133.43
0.082,-2162.11,-1132.42
0.081,-2151.03,-1132.25
0.08,-2144.85,-1132.29
0.08,-2141.4,-1133.87
0.079,-2138.02,-1132.36
0.078,-2135.29,-1133.82
0.078,-2131.17,-1135.92
0.077,-2122.17,-1132.25
0.076,-2109.71,-1129.15
0.076,-2091.75,-1128.8
0.075,-2075.19,-1129.82
0.074,-2061.37,-1129.11
0.074,-2052.39,-1127.15
0.073,-2044.83,-1131.47
0.072,-2038.63,-1131
0.071,-2033.85,-1134.3
0.071,-2029.73,-1133.88
0.07,-2022.15,-1136.3
0.069,-2011.14,-1135.8
0.069,-1995.92,-1131.37
0.068,-1976.54,-1127.59
0.067,-1957.92,-1128.49
0.067,-1942.04,-1129.68
0.066,-1926.86,-1128.59
0.065,-1915.84,-1131.1
0.064,-1907.55,-1130.1
0.064,-1901.42,-1132.56
0.063,-1894.54,-1133.97
0.062,-1884.96,-1135.31
0.062,-1874.58,-1131.59
0.061,-1858,-1130.1
0.06,-1839.32,-1126.09
0.059,-1818.63,-1128.19
0.059,-1799.31,-1127.36
0.058,-1782.66,-1131.42
0.057,-1770.27,-1130.11
0.056,-1759.22,-1130.05
0.056,-1750.31,-1132.43
0.055,-1740.69,-1129.59
0.055,-1731.08,-1129.65
0.054,-1719.35,-1131.38
0.053,-1704.14,-1128.38
0.053,-1685.54,-1126.37
0.052,-1663.41,-1123.27
0.051,-1641.3,-1123.72
0.051,-1620.59,-1123.34
0.05,-1605.38,-1125.42
0.049,-1590.21,-1126.23
0.049,-1576.42,-1126.36
0.048,-1565.43,-1126.84
0.047,-1553.8,-1127.7
0.046,-1542.05,-1129.15
0.046,-1522.72,-1127.74
0.045,-1502.7,-1126.98
0.044,-1477.79,-1127.88
0.043,-1453.7,-1127.4
0.042,-1430.91,-1127.26
0.042,-1411.57,-1126.97
0.041,-1393.6,-1123.76
0.04,-1378.45,-1124.97
0.039,-1364,-1123.74
0.039,-1350.33,-1126.98
0.038,-1334.46,-1126.2
0.038,-1315.78,-1123.33
0.037,-1293.73,-1120.84
0.036,-1269.5,-1123.64
0.036,-1245.32,-1122.84
0.035,-1221.18,-1124.05
0.034,-1201.77,-1125.03
0.034,-1183.23,-1123.89
0.033,-1168.04,-1120.72
0.033,-1153.6,-1119.06
0.032,-1138.39,-1119.61
0.031,-1121.17,-1119.11
0.03,-1102.54,-1113.01
0.03,-1078.3,-1112.58
0.029,-1054.85,-1113.79
0.028,-1029.25,-1111.62
0.027,-1005.9,-1112.15
0.027,-981.67,-1115.28
0.026,-961.05,-1115.37
0.025,-941.02,-1114.33
0.024,-921.08,-1113.16
0.024,-901.79,-1110.92
0.023,-879.69,-1110.55
0.022,-857.57,-1106.16
0.021,-832.03,-1104.09
0.021,-805.75,-1103.73
0.02,-778.22,-1104.15
0.02,-750.59,-1107.65
0.019,-725.75,-1106.72
0.018,-703.71,-1109.12
0.017,-679.51,-1108.39
0.017,-658.13,-1106.72
0.016,-637.46,-1104.01
0.015,-615.33,-1100.38
0.015,-592.57,-1097.59
0.014,-569.15,-1095.12
0.013,-543.52,-1095.04
0.012,-516.62,-1094.83
0.012,-491.82,-1097.12
0.011,-462.82,-1099.94
0.011,-438.65,-1100.8
0.01,-413.21,-1099.09
0.009,-388.96,-1098.93
0.009,-365.53,-1092.51
0.008,-340.76,-1088.57
0.007,-317.22,-1085.3
0.006,-291.71,-1080.71
0.006,-264.07,-1082.05
0.005,-234.36,-1085.05
0.005,-204.04,-1086.41
0.004,-173.67,-1087.11
0.003,-145.39,-1089.6
0.003,-117.14,-1086.38
0.002,-90.2,-1085.3
0.001,-64.63,-1083.06
0,-39.81,-1078.8
0,-14.26,-1074.43
-0.001,14.8,-1071.27
-0.002,42.36,-1067.25
-0.003,74.17,-1066.6
-0.004,106.53,-1070.17
-0.004,138.97,-1072.23
-0.005,172.12,-1074.14
-0.006,201.07,-1074
-0.007,229.38,-1072.47
-0.007,257.62,-1067.79
-0.008,283.87,-1064.85
-0.009,310.79,-1057.84
-0.009,336.36,-1053.38
-0.01,366.01,-1051.56
-0.01,395.76,-1051.18
-0.011,426.04,-1054.58
-0.012,457.2,-1058.06
-0.012,486.17,-1058.82
-0.013,513.81,-1064.72
-0.013,537.91,-1063.38
-0.014,559.91,-1060.07
-0.015,580.64,-1056.59
-0.015,601.37,-1051.29
-0.016,622.78,-1050.82
-0.017,647.6,-1050.16
-0.017,673.87,-1049.12
-0.018,702.83,-1052.01
-0.019,732.45,-1057.49
-0.02,763.5,-1058.48
-0.021,790.33,-1059.78
-0.022,820.02,-1065.17
-0.022,845.55,-1061.59
-0.023,868.33,-1063.84
-0.024,891.07,-1060.31
-0.025,913.09,-1055.3
-0.025,938.03,-1057.8
-0.026,966.27,-1055.33
-0.027,993.88,-1062.64
-0.027,1022.8,-1067.11
-0.028,1053.17,-1071.73
-0.029,1080.09,-1074.49
-0.029,1104.9,-1075.71
-0.03,1126.24,-1075.97
-0.031,1142.83,-1072.23
-0.031,1157.99,-1065.67
-0.032,1171.11,-1064.14
-0.033,1187,-1061.59
-0.033,1204.31,-1064.26
-0.034,1224.2,-1067.48
-0.035,1247.77,-1071.29
-0.035,1274.69,-1075.92
-0.036,1298.11,-1076.99
-0.037,1319.49,-1078.11
-0.037,1337.4,-1075.41
-0.038,1351.2,-1074.14
-0.039,1361.48,-1069.78
-0.04,1372.59,-1066.42
-0.04,1384.32,-1060.19
-0.041,1400.79,-1062.14
-0.042,1422.26,-1064.95
-0.042,1447.09,-1067.83
-0.043,1471.92,-1069.3
-0.044,1498.15,-1074.33
-0.045,1520.3,-1075.78
-0.045,1535.41,-1075.57
-0.046,1549.21,-1070.53
-0.047,1560.19,-1067.9
-0.047,1565.66,-1062.66
-0.048,1573.4,-1060.37
-0.049,1585.73,-1056.27
-0.049,1603.07,-1057.99
-0.05,1625.14,-1062.36
-0.051,1649.32,-1066.58
-0.051,1674.86,-1067.95
-0.052,1694.13,-1069.49
-0.053,1708.69,-1069.7
-0.053,1717.53,-1066.1
-0.054,1722.34,-1063.85
-0.055,1726.5,-1062.53
-0.056,1730.61,-1057.13
-0.056,1740.32,-1055.75
-0.057,1756.15,-1057.27
-0.058,1777.63,-1059.34
-0.058,1801.81,-1063.69
-0.059,1825.93,-1065.93
-0.06,1847.31,-1066.36
-0.061,1860.37,-1067.42
-0.061,1869.34,-1068.29
-0.062,1871.38,-1066.31
-0.063,1874.14,-1065.21
-0.063,1876.19,-1063.87
-0.064,1882.42,-1059.19
-0.065,1895.47,-1057.58
-0.065,1913.46,-1060.1
-0.066,1936.97,-1062.29
-0.067,1957.65,-1065.83
-0.068,1977.7,-1068.89
-0.068,1990.77,-1068.61
-0.069,1996.24,-1072.16
-0.07,1998.96,-1072.62
-0.07,1997.57,-1069.68
-0.071,1998.92,-1067.32
-0.072,2001.7,-1063.3
-0.072,2010.74,-1063.12
-0.073,2027.24,-1064.62
-0.074,2047.24,-1066.6
-0.074,2072.21,-1070.55
-0.075,2092.21,-1071.58
-0.076,2105.93,-1071.96
-0.077,2112.12,-1072.57
-0.077,2112.78,-1072.56
-0.078,2110.74,-1072.11
-0.079,2107.24,-1065.25
-0.079,2108.6,-1065.42
-0.08,2114.15,-1061.61
-0.081,2126.6,-1063
-0.081,2145.29,-1067.02
-0.082,2168.04,-1065.84
-0.083,2188.78,-1070.07
-0.083,2204.59,-1069.9
-0.084,2212.15,-1072.38
-0.085,2214.14,-1070.6
-0.086,2210.75,-1071.76
-0.086,2205.92,-1070.55
-0.087,2203.06,-1065.97
-0.087,2203.8,-1066.8
-0.088,2214.79,-1065.35
-0.089,2231.37,-1070.64
-0.09,2254.19,-1073.31
-0.09,2276.25,-1073.99
-0.091,2293.56,-1074.18
-0.092,2304.59,-1070.71
-0.093,2305.94,-1073.32
-0.093,2300.36,-1073.49
-0.094,2293.48,-1071.55
-0.095,2286.53,-1068.74
-0.095,2283.76,-1068.7
-0.096,2290.67,-1067.61
-0.097,2305.94,-1069.48
-0.097,2327.98,-1072.54
-0.098,2351.47,-1072.19
-0.099,2369.49,-1073.95
-0.1,2378.38,-1074.36
-0.1,2378.39,-1075.84
-0.101,2372.07,-1072.51
-0.102,2364.51,-1073.72
-0.102,2354.09,-1070.11
-0.103,2350.65,-1069.74
-0.104,2354.15,-1069.42
-0.105,2367.25,-1069.73
-0.105,2388.72,-1071.54
-0.106,2412.16,-1072.26
-0.107,2430.79,-1073.92
-0.107,2441.92,-1074.96
-0.108,2443.94,-1075.29
-0.109,2438.34,-1074.92
-0.109,2429.34,-1071.82
-0.11,2418.3,-1070.53
-0.111,2414.12,-1066.73
-0.111,2414.82,-1068.16
-0.112,2426.63,-1068.82
-0.113,2445.95,-1072.25
-0.114,2468.69,-1071.38
-0.114,2486.73,-1071.26
-0.115,2497,-1071.37
-0.116,2501.12,-1072.13
-0.116,2495.55,-1074.35
-0.117,2487.93,-1071.85
-0.118,2477.56,-1070.99
-0.118,2470.67,-1068.44
-0.119,2469.96,-1065.34
-0.12,2476.89,-1065.13
-0.12,2492.81,-1068.45
-0.121,2512.85,-1074.13
-0.122,2532.97,-1075.25
-0.123,2545.31,-1073.97
-0.123,2548.69,-1075.76
-0.124,2547.37,-1074.19
-0.125,2537.6,-1073.98
-0.125,2527.96,-1073.17
-0.126,2519,-1069.03
-0.127,2512.76,-1068.47
-0.127,2515.52,-1069.95
-0.128,2527.26,-1071.66
-0.129,2546.56,-1074.67
-0.13,2565.23,-1078.75
-0.13,2579.8,-1078.41
-0.131,2585.25,-1078.24
-0.132,2583.91,-1080.16
-0.132,2577.66,-1078.15
-0.133,2567.92,-1077.77
-0.134,2557.55,-1073.31
-0.135,2547.9,-1070.87
-0.135,2544.48,-1071.46
-0.136,2549.35,-1073.51
-0.136,2565.18,-1076.11
-0.137,2585.3,-1078.33
-0.138,2600.49,-1077.87
-0.139,2606.59,-1078.98
-0.139,2604.53,-1078.12
-0.14,2597.54,-1078.96
-0.141,2588.66,-1079.58
-0.142,2577.59,-1078.65
-0.142,2569.26,-1072.86
-0.143,2565.81,-1076.55
-0.144,2571.33,-1077.03
-0.144,2586.51,-1078.7
-0.145,2605.89,-1081.01
-0.146,2622.43,-1082.51
-0.147,2631.41,-1084.65
-0.147,2633.48,-1082.87
-0.148,2627.93,-1084.51
-0.148,2618.87,-1081.81
-0.149,2604.37,-1081.15
-0.15,2595.4,-1080.39
-0.151,2587.82,-1080.13
-0.151,2591.31,-1078.95
-0.152,2603,-1081.8
-0.153,2621.04,-1082.16
-0.153,2637.62,-1085.78
-0.154,2647.99,-1086.11
-0.155,2648.67,-1084.89
-0.155,2643.08,-1086.01
-0.156,2632.03,-1086.27
-0.157,2620.23,-1084.03
-0.158,2609.22,-1082.73
-0.158,2602.28,-1080.03
-0.159,2600.28,-1080.29
-0.16,2609.29,-1077.75
-0.16,2623.08,-1081.15
-0.161,2636.88,-1083.53
-0.162,2647.9,-1085.79
-0.163,2652,-1084.96
-0.163,2648.59,-1086.14
-0.164,2640.28,-1085.97
-0.164,2631.94,-1084.61
-0.165,2621.6,-1081.99
-0.166,2612.63,-1078.92
-0.167,2610.55,-1077.6
-0.167,2614.73,-1076.35
-0.168,2628.58,-1079.62
-0.169,2643.79,-1083.6
-0.169,2656.2,-1083.71
-0.17,2663.81,-1085.74
-0.171,2663.12,-1087.21
-0.172,2657.53,-1083.74
-0.172,2648.53,-1084.79
-0.173,2636.79,-1081.17
-0.174,2625.76,-1078.96
-0.174,2620.94,-1078.86
-0.175,2620.24,-1081.3
-0.176,2628.51,-1083.33
-0.176,2641.63,-1082.1
-0.177,2654.1,-1087.4
-0.178,2663.12,-1088
-0.179,2664.45,-1088.65
-0.179,2660.94,-1089.87
-0.18,2653.35,-1087.81
-0.181,2642.94,-1086.4
-0.181,2631.94,-1087.51
-0.182,2622.9,-1081.46
-0.183,2618.84,-1082.66
-0.183,2624.33,-1084.31
-0.184,2635.42,-1087.48
-0.185,2649.93,-1088.8
-0.186,2661,-1092.89
-0.186,2665.76,-1093.38
-0.187,2664.38,-1094.52
-0.188,2657.47,-1095.74
-0.188,2647.07,-1095.23
-0.189,2633.96,-1091.34
-0.19,2620.81,-1092.52
-0.19,2613.89,-1090.58
-0.191,2613.2,-1091.51
-0.192,2626.33,-1093.44
-0.192,2640.2,-1095.6
-0.193,2653.27,-1096.74
-0.194,2659.56,-1097
-0.194,2656.8,-1099.58
-0.195,2650.56,-1098.56
-0.196,2641.49,-1097.51
-0.197,2627.64,-1095.59
-0.197,2617.33,-1093.31
-0.198,2608.32,-1092.12
-0.199,2607.72,-1093.49
-0.199,2613.24,-1095.01
-0.2,2626.31,-1096.25
-0.201,2637.36,-1099.11
-0.201,2647.05,-1100.16
-0.202,2649.12,-1101.28
-0.203,2644.92,-1105.72
-0.204,2638.04,-1105.49
